GO
INSERT INTO Owners (Owner_id, Phone, Email) VALUES
    (293, 'Attchd', 2, 480, 'TA'),
    (295, 'BuiltIn', 3, 884, 'TA'),
    (297, 'Detchd', 2, 520, 'TA'),
    (299, 'Detchd', 2, 396, 'TA'),
    (303, 'Attchd', 2, 495, 'TA'),
    (307, 'Detchd', 1, 300, 'TA'),
    (308, 'Detchd', 1, 308, 'TA'),
    (309, 'Detchd', 1, 548, 'TA'),
    (311, 'Detchd', 1, 240, 'TA'),
    (313, 'Detchd', 2, 672, 'TA'),
    (314, 'Detchd', 1, 280, 'TA'),
    (315, 'Detchd', 1, 240, 'TA'),
    (316, 'Attchd', 2, 450, 'TA'),
    (317, 'Attchd', 1, 300, 'TA'),
    (318, 'Attchd', 1, 284, 'TA'),
    (319, 'Detchd', 2, 400, 'TA'),
    (320, 'Detchd', 2, 528, 'Fa'),
    (322, 'Detchd', 1, 290, 'TA'),
    (323, 'Attchd', 2, 452, 'TA'),
    (324, 'Detchd', 1, 308, 'TA'),
    (325, 'Basment', 1, 364, 'TA'),
    (331, 'Basment', 2, 540, 'TA'),
    (333, 'Attchd', 1, 392, 'TA'),
    (334, 'Attchd', 1, 234, 'TA'),
    (337, 'Basment', 1, 312, 'TA'),
    (339, 'Attchd', 2, 1418, 'TA'),
    (340, 'Detchd', 1, 280, 'TA'),
    (341, 'Attchd', 1, 248, 'TA'),
    (343, 'Detchd', 1, 288, 'Fa'),
    (345, 'Detchd', 1, 200, 'Fa'),
    (348, 'Detchd', 1, 384, 'TA'),
    (349, 'Attchd', 1, 276, 'TA'),
    (351, 'Attchd', 2, 427, 'TA'),
    (352, 'BuiltIn', 2, 400, 'TA'),
    (353, 'BuiltIn', 2, 400, 'TA'),
    (355, 'BuiltIn', 2, 400, 'TA'),
    (358, 'Attchd', 2, 576, 'TA'),
    (361, 'BuiltIn', 2, 390, 'TA'),
    (362, 'BuiltIn', 2, 440, 'TA'),
    (363, 'BuiltIn', 2, 429, 'TA'),
    (364, 'Attchd', 2, 413, 'TA'),
    (365, 'Detchd', 2, 400, 'TA'),
    (367, 'Attchd', 2, 432, 'TA'),
    (369, 'Attchd', 2, 400, 'TA'),
    (371, 'Attchd', 2, 463, 'TA'),
    (372, 'BuiltIn', 2, 373, 'TA'),
    (374, 'Attchd', 2, 470, 'TA'),
    (376, 'Attchd', 2, 429, 'TA'),
    (377, 'Attchd', 2, 403, 'TA'),
    (378, 'Attchd', 2, 426, 'TA'),
    (379, 'Attchd', 2, 406, 'TA'),
    (380, 'BuiltIn', 2, 400, 'TA'),
    (381, 'Attchd', 2, 393, 'TA'),
    (382, 'Attchd', 2, 504, 'TA'),
    (383, 'Attchd', 2, 400, 'TA'),
    (384, 'Attchd', 3, 800, 'TA'),
    (385, 'BuiltIn', 2, 554, 'TA'),
    (386, 'Attchd', 2, 400, 'TA'),
    (389, 'BuiltIn', 2, 433, 'TA'),
    (391, 'Attchd', 2, 672, 'TA'),
    (395, 'Attchd', 2, 390, 'TA'),
    (396, 'Attchd', 2, 397, 'TA'),
    (398, 'BuiltIn', 2, 390, 'TA'),
    (400, 'Attchd', 2, 402, 'TA'),
    (401, 'Attchd', 2, 436, 'TA'),
    (403, 'Attchd', 2, 409, 'TA'),
    (404, 'BuiltIn', 2, 422, 'TA'),
    (407, 'BuiltIn', 2, 527, 'TA'),
    (410, 'BuiltIn', 2, 434, 'TA'),
    (412, 'Attchd', 2, 472, 'TA'),
    (413, 'Attchd', 2, 442, 'TA'),
    (415, 'BuiltIn', 3, 660, 'TA'),
    (416, 'Basment', 2, 492, 'TA'),
    (417, 'Attchd', 2, 388, 'TA'),
    (418, 'Attchd', 2, 400, 'TA'),
    (419, 'BuiltIn', 2, 502, 'TA'),
    (420, 'Attchd', 2, 490, 'TA'),
    (421, 'Attchd', 2, 462, 'TA'),
    (422, 'BuiltIn', 2, 432, 'TA'),
    (424, 'Attchd', 2, 398, 'TA'),
    (426, 'Attchd', 2, 451, 'TA'),
    (427, 'Attchd', 2, 460, 'TA'),
    (429, 'Detchd', 1, 288, 'TA'),
    (430, 'Detchd', 1, 240, 'TA'),
    (433, 'Detchd', 1, 924, 'Ex'),
    (439, 'Detchd', 1, 338, 'Po'),
    (440, 'Detchd', 1, 198, 'TA'),
    (441, 'Detchd', 1, 544, 'TA'),
    (442, 'Detchd', 1, 216, 'TA'),
    (444, 'Detchd', 2, 440, 'TA'),
    (445, 'Detchd', 1, 327, 'TA'),
    (446, 'Detchd', 1, 210, 'Fa'),
    (448, 'Detchd', 1, 308, 'TA'),
    (451, 'Detchd', 1, 297, 'TA'),
    (452, 'Detchd', 1, 240, 'TA'),
    (453, 'Attchd', 2, 480, 'TA'),
    (454, 'Attchd', 2, 670, 'TA'),
    (455, 'Detchd', 2, 360, 'TA'),
    (457, 'Detchd', 2, 473, 'TA'),
    (458, 'Attchd', 1, 264, 'TA'),
    (461, 'Attchd', 2, 470, 'TA'),
    (463, 'Attchd', 2, 520, 'TA'),
    (464, 'Attchd', 2, 484, 'TA'),
    (465, 'Detchd', 2, 624, 'TA'),
    (466, 'Attchd', 2, 418, 'TA'),
    (467, 'Detchd', 2, 816, 'TA'),
    (469, 'Attchd', 1, 423, 'TA'),
    (470, 'Attchd', 2, 602, 'TA'),
    (472, 'Attchd', 3, 857, 'TA'),
    (475, 'Attchd', 2, 530, 'TA'),
    (477, 'Attchd', 2, 336, 'TA'),
    (480, 'Attchd', 1, 358, 'TA'),
    (481, 'Attchd', 1, 264, 'TA'),
    (482, 'Attchd', 3, 888, 'TA'),
    (483, 'Attchd', 1, 288, 'TA'),
    (489, 'Attchd', 1, 352, 'TA'),
    (490, 'Attchd', 2, 480, 'TA'),
    (491, 'Attchd', 1, 294, 'TA'),
    (492, 'Detchd', 2, 576, 'TA'),
    (493, 'Attchd', 1, 319, 'TA'),
    (494, 'Attchd', 2, 447, 'TA'),
    (495, 'Attchd', 2, 498, 'TA'),
    (497, 'Attchd', 2, 440, 'TA'),
    (498, 'Attchd', 1, 300, 'TA'),
    (499, 'Detchd', 2, 572, 'TA'),
    (500, 'Attchd', 2, 576, 'TA'),
    (501, 'Attchd', 2, 576, 'TA'),
    (503, 'Attchd', 2, 490, 'TA'),
    (504, 'Detchd', 1, 283, 'TA'),
    (505, 'Attchd', 1, 509, 'TA'),
    (508, 'Attchd', 2, 480, 'TA'),
    (510, 'Attchd', 1, 288, 'TA'),
    (511, 'Attchd', 2, 453, 'TA'),
    (513, 'Attchd', 2, 487, 'TA'),
    (514, 'Detchd', 2, 624, 'TA'),
    (517, 'Detchd', 2, 720, 'TA'),
    (518, 'Detchd', 2, 625, 'TA'),
    (519, 'Attchd', 2, 528, 'TA'),
    (520, 'Attchd', 2, 504, 'TA'),
    (521, 'Attchd', 2, 484, 'TA'),
    (522, 'Detchd', 2, 795, 'TA'),
    (524, 'Attchd', 2, 504, 'Gd'),
    (525, 'Attchd', 1, 447, 'TA'),
    (527, 'Attchd', 1, 312, 'TA'),
    (529, 'Attchd', 1, 309, 'TA'),
    (530, 'Attchd', 1, 294, 'TA'),
    (531, 'Attchd', 2, 884, 'TA'),
    (533, 'Attchd', 2, 440, 'TA'),
    (538, 'Attchd', 1, 292, 'TA'),
    (540, 'Attchd', 1, 297, 'TA'),
    (541, 'Attchd', 1, 301, 'TA'),
    (543, 'Attchd', 2, 514, 'TA'),
    (544, 'Basment', 1, 296, 'TA'),
    (545, 'Attchd', 1, 244, 'TA'),
    (546, 'Detchd', 2, 576, 'TA'),
    (547, 'Attchd', 1, 270, 'TA'),
    (548, 'Attchd', 1, 294, 'TA'),
    (549, 'Attchd', 1, 264, 'TA'),
    (550, 'Attchd', 1, 304, 'TA'),
    (551, 'Attchd', 1, 297, 'TA'),
    (552, 'Detchd', 1, 352, 'TA'),
    (553, 'Attchd', 2, 578, 'TA'),
    (554, 'Attchd', 2, 526, 'TA'),
    (555, 'Attchd', 1, 312, 'TA'),
    (556, 'Attchd', 1, 264, 'TA'),
    (558, 'Attchd', 1, 240, 'TA'),
    (559, 'Detchd', 1, 308, 'TA'),
    (560, 'Attchd', 1, 297, 'TA'),
    (561, 'Attchd', 1, 270, 'TA'),
    (562, 'CarPort', 1, 288, 'TA'),
    (568, 'Attchd', 1, 299, 'TA'),
    (569, 'Attchd', 1, 288, 'TA'),
    (571, 'Detchd', 1, 336, 'TA'),
    (572, 'Attchd', 2, 572, 'TA'),
    (573, 'Attchd', 2, 486, 'TA'),
    (574, 'Attchd', 2, 480, 'TA'),
    (576, 'Attchd', 2, 440, 'TA'),
    (579, 'Attchd', 2, 504, 'TA'),
    (584, 'Detchd', 2, 420, 'TA'),
    (588, 'Attchd', 2, 576, 'TA'),
    (589, 'CarPort', 2, 596, 'TA'),
    (590, 'Attchd', 1, 384, 'TA'),
    (591, 'Detchd', 2, 463, 'TA'),
    (592, 'Detchd', 2, 660, 'TA'),
    (593, 'Detchd', 2, 440, 'TA'),
    (594, 'Detchd', 1, 300, 'Ex'),
    (596, 'Attchd', 1, 240, 'TA'),
    (597, 'Attchd', 1, 286, 'TA'),
    (600, 'Attchd', 1, 301, 'TA'),
    (603, 'Attchd', 2, 472, 'TA'),
    (604, 'Attchd', 2, 456, 'TA'),
    (605, 'Attchd', 2, 490, 'Gd'),
    (606, 'Attchd', 2, 645, 'TA'),
    (607, 'Attchd', 1, 672, 'TA'),
    (609, 'Detchd', 1, 308, 'TA'),
    (610, 'Attchd', 2, 414, 'TA'),
    (611, 'Attchd', 1, 288, 'TA'),
    (612, 'Attchd', 1, 288, 'TA'),
    (613, 'Attchd', 2, 621, 'TA'),
    (616, 'Attchd', 2, 483, 'TA'),
    (617, 'Detchd', 1, 684, 'TA'),
    (618, 'Detchd', 1, 756, 'TA'),
    (619, 'Attchd', 1, 280, 'TA'),
    (620, 'Attchd', 2, 601, 'TA'),
    (621, 'Detchd', 1, 429, 'TA'),
    (622, 'Attchd', 2, 505, 'TA'),
    (623, 'Attchd', 1, 796, 'TA'),
    (624, 'Detchd', 2, 720, 'TA'),
    (625, 'Attchd', 1, 260, 'TA'),
    (627, 'Attchd', 2, 588, 'TA'),
    (628, 'Attchd', 2, 440, 'TA'),
    (630, 'Attchd', 2, 484, 'TA'),
    (632, 'Attchd', 2, 461, 'TA'),
    (633, 'Attchd', 1, 240, 'TA'),
    (635, 'Attchd', 2, 480, 'TA'),
    (636, 'Attchd', 2, 442, 'TA'),
    (637, 'Detchd', 2, 576, 'TA'),
    (638, 'Attchd', 1, 286, 'TA'),
    (639, 'Attchd', 1, 299, 'TA'),
    (641, 'Detchd', 2, 884, 'TA'),
    (642, 'Attchd', 1, 308, 'TA'),
    (646, 'Detchd', 1, 308, 'TA'),
    (647, 'Attchd', 1, 240, 'TA'),
    (648, 'Attchd', 1, 286, 'TA'),
    (650, 'Attchd', 1, 288, 'TA'),
    (651, 'Detchd', 2, 840, 'TA'),
    (653, 'Attchd', 2, 492, 'TA'),
    (654, 'Attchd', 2, 502, 'TA'),
    (655, 'Attchd', 2, 433, 'TA'),
    (657, 'Detchd', 2, 506, 'TA'),
    (660, 'Attchd', 1, 315, 'TA'),
    (662, 'Attchd', 1, 264, 'TA'),
    (663, 'Detchd', 2, 576, 'TA'),
    (664, 'Basment', 1, 404, 'TA'),
    (666, 'Attchd', 1, 276, 'TA'),
    (667, 'Attchd', 2, 522, 'TA'),
    (668, 'Attchd', 2, 460, 'TA'),
    (670, 'Attchd', 1, 315, 'TA'),
    (671, 'Attchd', 2, 484, 'TA'),
    (672, 'Attchd', 1, 288, 'TA'),
    (673, 'Attchd', 2, 525, 'TA'),
    (674, 'Attchd', 1, 305, 'TA'),
    (676, 'Attchd', 2, 442, 'TA'),
    (677, 'Detchd', 4, 480, 'TA'),
    (679, 'Attchd', 1, 264, 'TA'),
    (681, 'Attchd', 1, 368, 'TA'),
    (682, 'BuiltIn', 1, 377, 'TA'),
    (683, 'Attchd', 2, 550, 'TA'),
    (684, 'Attchd', 1, 288, 'TA'),
    (685, 'Attchd', 1, 240, 'TA'),
    (686, 'Attchd', 1, 271, 'TA'),
    (687, 'Detchd', 1, 336, 'TA'),
    (688, 'Detchd', 1, 484, 'TA'),
    (692, 'Detchd', 2, 528, 'TA'),
    (693, 'Attchd', 1, 240, 'TA'),
    (696, 'Attchd', 3, 721, 'TA'),
    (697, 'Attchd', 3, 810, 'TA'),
    (703, 'Attchd', 2, 546, 'TA'),
    (707, 'Attchd', 2, 590, 'TA'),
    (709, 'Attchd', 3, 711, 'TA'),
    (710, 'Attchd', 2, 486, 'TA'),
    (711, 'Attchd', 3, 832, 'TA'),
    (712, 'Attchd', 3, 983, 'TA'),
    (713, 'Attchd', 2, 527, 'TA'),
    (714, 'Attchd', 3, 752, 'TA'),
    (715, 'Attchd', 3, 856, 'TA'),
    (718, 'Attchd', 3, 870, 'TA'),
    (720, 'BuiltIn', 2, 467, 'TA'),
    (721, 'Attchd', 2, 712, 'TA'),
    (722, 'Attchd', 3, 807, 'TA'),
    (723, 'Attchd', 2, 541, 'TA'),
    (724, 'Attchd', 3, 813, 'TA'),
    (725, 'Attchd', 3, 757, 'TA'),
    (726, 'Attchd', 2, 691, 'TA'),
    (727, 'Attchd', 3, 844, 'TA'),
    (728, 'Attchd', 2, 750, 'Gd'),
    (729, 'BuiltIn', 3, 779, 'TA'),
    (731, 'Attchd', 3, 666, 'TA'),
    (732, 'Attchd', 3, 804, 'TA'),
    (733, 'Attchd', 3, 1069, 'TA'),
    (734, 'Attchd', 2, 525, 'TA'),
    (737, 'Attchd', 3, 890, 'TA'),
    (738, 'Attchd', 3, 772, 'TA'),
    (741, 'Attchd', 3, 866, 'TA'),
    (742, 'BuiltIn', 3, 726, 'TA'),
    (743, 'Attchd', 2, 532, 'TA'),
    (744, 'Attchd', 3, 789, 'TA'),
    (745, 'Attchd', 3, 856, 'TA'),
    (746, 'Attchd', 3, 968, 'TA'),
    (747, 'Attchd', 3, 818, 'TA'),
    (749, 'Attchd', 3, 708, 'TA'),
    (750, 'Attchd', 3, 840, 'TA'),
    (754, 'BuiltIn', 3, 846, 'TA'),
    (755, 'Attchd', 3, 947, 'TA'),
    (758, 'Attchd', 3, 908, 'TA'),
    (760, 'Attchd', 3, 772, 'TA'),
    (761, 'Attchd', 3, 874, 'TA'),
    (762, 'Attchd', 3, 900, 'TA'),
    (764, 'Attchd', 3, 908, 'TA'),
    (767, 'Attchd', 3, 1390, 'TA'),
    (768, 'BuiltIn', 3, 842, 'TA'),
    (769, 'BuiltIn', 2, 736, 'TA'),
    (771, 'Attchd', 3, 878, 'TA'),
    (772, 'Attchd', 3, 895, 'TA'),
    (773, 'BuiltIn', 3, 820, 'TA'),
    (775, 'Attchd', 3, 1220, 'TA'),
    (776, 'Attchd', 3, 738, 'TA'),
    (778, 'BuiltIn', 3, 656, 'TA'),
    (780, 'Attchd', 3, 786, 'TA'),
    (781, 'Attchd', 3, 836, 'TA'),
    (782, 'Attchd', 3, 862, 'TA'),
    (783, 'Attchd', 3, 928, 'TA'),
    (784, 'Attchd', 2, 644, 'TA'),
    (786, 'BuiltIn', 3, 753, 'TA'),
    (788, 'Attchd', 3, 770, 'TA'),
    (790, 'Attchd', 2, 484, 'TA'),
    (791, 'Attchd', 2, 480, 'TA'),
    (792, 'Attchd', 2, 546, 'TA'),
    (793, 'Attchd', 2, 435, 'TA'),
    (794, 'Attchd', 2, 530, 'TA'),
    (798, 'Attchd', 2, 576, 'TA'),
    (799, 'Attchd', 2, 539, 'TA'),
    (800, 'Attchd', 2, 539, 'TA'),
    (801, 'Attchd', 2, 484, 'TA'),
    (804, 'Attchd', 2, 566, 'TA'),
    (805, 'Attchd', 2, 529, 'TA'),
    (807, 'Attchd', 2, 534, 'TA'),
    (809, 'Attchd', 2, 583, 'TA'),
    (810, 'Attchd', 2, 583, 'TA'),
    (811, 'Attchd', 3, 786, 'TA'),
    (812, 'Attchd', 2, 564, 'TA'),
    (813, 'Attchd', 2, 624, 'TA'),
    (815, 'Attchd', 2, 544, 'TA'),
    (816, 'Attchd', 2, 462, 'TA'),
    (817, 'Attchd', 2, 550, 'TA'),
    (820, 'Attchd', 2, 439, 'TA'),
    (821, 'BuiltIn', 2, 831, 'TA'),
    (823, 'Attchd', 2, 457, 'TA'),
    (827, 'Attchd', 2, 612, 'TA'),
    (828, 'Attchd', 2, 540, 'TA'),
    (829, 'Attchd', 2, 486, 'TA'),
    (831, 'Attchd', 2, 619, 'TA'),
    (832, 'Attchd', 2, 551, 'TA'),
    (833, 'Attchd', 2, 615, 'TA'),
    (834, 'Attchd', 2, 528, 'TA'),
    (835, 'Attchd', 2, 484, 'TA'),
    (836, 'Attchd', 2, 542, 'TA'),
    (837, 'Attchd', 2, 478, 'TA'),
    (840, 'Attchd', 2, 478, 'TA'),
    (841, 'Attchd', 2, 483, 'TA'),
    (843, 'Attchd', 2, 540, 'TA'),
    (844, 'Attchd', 2, 495, 'TA'),
    (845, 'Attchd', 2, 528, 'TA'),
    (848, 'Attchd', 2, 497, 'TA'),
    (849, 'Attchd', 2, 480, 'TA'),
    (850, 'Attchd', 2, 528, 'TA'),
    (851, 'Attchd', 2, 528, 'TA'),
    (852, 'Attchd', 2, 630, 'TA'),
    (855, 'Attchd', 2, 564, 'TA'),
    (856, 'Attchd', 2, 542, 'TA'),
    (857, 'Attchd', 2, 776, 'TA'),
    (858, 'Attchd', 2, 467, 'TA'),
    (860, 'Attchd', 2, 500, 'TA'),
    (866, 'Detchd', 1, 273, 'Fa'),
    (867, 'Detchd', 1, 250, 'TA'),
    (869, 'Detchd', 1, 312, 'Fa'),
    (872, 'Detchd', 2, 660, 'TA'),
    (873, 'Detchd', 2, 480, 'TA'),
    (874, 'Detchd', 2, 484, 'TA'),
    (876, 'Detchd', 1, 180, 'Fa'),
    (879, 'Detchd', 1, 240, 'TA'),
    (880, 'Detchd', 1, 210, 'TA'),
    (884, 'Detchd', 2, 484, 'TA'),
    (886, 'Attchd', 3, 870, 'TA'),
    (887, 'Detchd', 2, 546, 'TA'),
    (890, 'Detchd', 1, 240, 'TA'),
    (891, 'Detchd', 2, 360, 'TA'),
    (892, 'Detchd', 1, 240, 'TA'),
    (894, 'Detchd', 2, 440, 'TA'),
    (895, 'Detchd', 1, 308, 'TA'),
    (896, 'Detchd', 1, 270, 'Fa'),
    (897, 'Detchd', 3, 513, 'Fa'),
    (898, 'Detchd', 1, 228, 'TA'),
    (899, 'Detchd', 2, 672, 'TA'),
    (902, 'Detchd', 2, 360, 'TA'),
    (903, 'Detchd', 2, 720, 'TA'),
    (904, 'Attchd', 1, 288, 'TA'),
    (905, 'Attchd', 1, 352, 'TA'),
    (906, 'Detchd', 2, 880, 'TA'),
    (911, 'Detchd', 1, 326, 'TA'),
    (912, 'Detchd', 2, 704, 'TA'),
    (920, 'Detchd', 2, 360, 'Po'),
    (921, 'Detchd', 2, 812, 'TA'),
    (925, 'Detchd', 2, 456, 'TA'),
    (927, 'Attchd', 1, 255, 'TA'),
    (928, 'Attchd', 2, 424, 'TA'),
    (930, 'Detchd', 1, 280, 'TA'),
    (933, 'Attchd', 2, 566, 'TA'),
    (934, 'Detchd', 1, 326, 'TA'),
    (935, 'Detchd', 1, 205, 'TA'),
    (936, 'Detchd', 1, 288, 'TA'),
    (937, 'Detchd', 2, 324, 'TA'),
    (940, 'Detchd', 1, 250, 'Fa'),
    (941, 'Detchd', 1, 225, 'TA'),
    (942, 'Detchd', 2, 396, 'Fa'),
    (944, 'Attchd', 2, 528, 'TA'),
    (947, 'Detchd', 1, 308, 'TA'),
    (950, 'Detchd', 2, 576, 'TA'),
    (951, 'Detchd', 1, 216, 'TA'),
    (952, 'Detchd', 3, 936, 'TA'),
    (953, 'Detchd', 2, 528, 'TA'),
    (954, 'Attchd', 1, 240, 'TA'),
    (955, 'Detchd', 1, 216, 'Fa'),
    (956, 'Attchd', 2, 923, 'TA'),
    (957, 'Detchd', 1, 384, 'TA'),
    (958, 'Detchd', 1, 352, 'TA'),
    (959, 'Attchd', 1, 270, 'TA'),
    (963, 'Attchd', 2, 440, 'TA'),
    (964, 'Attchd', 2, 451, 'TA'),
    (965, 'Attchd', 1, 349, 'TA'),
    (966, 'Detchd', 1, 336, 'TA'),
    (967, 'Attchd', 2, 492, 'TA'),
    (968, 'Detchd', 1, 280, 'TA'),
    (972, 'Detchd', 1, 360, 'TA'),
    (974, 'Detchd', 1, 264, 'TA'),
    (975, 'Attchd', 1, 288, 'TA'),
    (976, 'Attchd', 1, 336, 'TA'),
    (979, 'Detchd', 2, 528, 'TA'),
    (980, 'Attchd', 1, 261, 'TA'),
    (981, 'Detchd', 2, 484, 'TA'),
    (983, 'Detchd', 2, 572, 'TA'),
    (984, 'Detchd', 1, 336, 'TA'),
    (987, 'Attchd', 1, 264, 'TA'),
    (990, 'Attchd', 2, 480, 'TA'),
    (992, 'Detchd', 2, 576, 'TA'),
    (994, 'Attchd', 2, 528, 'TA'),
    (995, 'Attchd', 2, 436, 'TA'),
    (996, 'Basment', 2, 611, 'TA')
GO
INSERT INTO Offers (Offer_id, House_id, Owner_id, Open_dt, Price) VALUES
    (0, 0, 229, '2006-5-4', 66000),
    (1, 1, 416, '2006-12-29', 34200),
    (2, 2, 469, '2005-7-2', 57200),
    (3, 3, 153, '2005-2-5', 63500),
    (4, 4, 379, '2004-12-12', 52500),
    (5, 5, 104, '2005-3-9', 57500),
    (6, 6, 136, '2005-7-5', 63500),
    (7, 7, 422, '2009-3-14', 38200),
    (8, 8, 355, '2009-4-1', 102500),
    (9, 9, 173, '2006-12-23', 76800),
    (10, 10, 130, '2008-9-29', 211900),
    (11, 11, 235, '2005-9-7', 70100),
    (12, 12, 183, '2006-2-10', 72500),
    (13, 13, 471, '2004-12-27', 50000),
    (14, 14, 8, '2005-12-5', 59500),
    (15, 15, 89, '2006-3-6', 81400),
    (16, 16, 124, '2005-7-8', 55000),
    (17, 17, 137, '2006-2-5', 92000),
    (18, 18, 271, '2005-4-5', 79500),
    (19, 19, 242, '2006-5-11', 64000),
    (20, 20, 42, '2005-4-9', 19600),
    (21, 21, 170, '2005-7-26', 105000),
    (22, 22, 322, '2005-1-20', 56500),
    (23, 23, 358, '2008-10-13', 66500),
    (24, 24, 356, '2005-7-1', 65000),
    (25, 25, 485, '2005-6-13', 39800),
    (26, 26, 229, '2008-8-8', 30000),
    (27, 27, 180, '2007-12-24', 70800),
    (28, 28, 67, '2006-4-6', 44500),
    (29, 29, 100, '2005-6-28', 26000),
    (30, 30, 324, '2007-1-9', 50000),
    (31, 31, 126, '2007-6-14', 111800),
    (32, 32, 74, '2005-7-25', 54800),
    (33, 33, 334, '2006-4-24', 44000),
    (34, 34, 459, '2005-2-15', 40000),
    (35, 35, 171, '2009-12-19', 58200),
    (36, 36, 8, '2004-12-3', 83800),
    (37, 37, 99, '2006-3-9', 42800),
    (38, 38, 445, '2006-6-2', 60800),
    (39, 39, 445, '2008-12-22', 64000),
    (40, 40, 138, '2005-5-25', 51000),
    (41, 41, 237, '2007-2-22', 72000),
    (42, 42, 481, '2006-4-4', 74500),
    (43, 43, 193, '2007-3-28', 58500),
    (44, 44, 408, '2005-9-28', 40200),
    (45, 45, 265, '2006-5-27', 63800),
    (46, 46, 112, '2006-8-20', 90200),
    (47, 47, 478, '2008-8-10', 66200),
    (48, 48, 40, '2004-12-20', 36200),
    (49, 49, 147, '2006-6-21', 41200),
    (50, 50, 282, '2008-7-20', 67400),
    (51, 51, 172, '2007-1-13', 65500),
    (52, 52, 494, '2005-3-8', 68800),
    (53, 53, 139, '2006-6-14', 60000),
    (54, 54, 237, '2004-12-3', 103500),
    (55, 55, 152, '2008-12-21', 60500),
    (56, 56, 427, '2006-2-3', 112500),
    (57, 57, 335, '2006-2-16', 90000),
    (58, 58, 255, '2005-9-22', 117500),
    (59, 59, 489, '2007-8-30', 95000),
    (60, 60, 243, '2005-1-17', 105500),
    (61, 61, 173, '2006-2-22', 138500),
    (62, 62, 248, '2008-1-29', 120800),
    (63, 63, 102, '2005-6-25', 96000),
    (64, 64, 327, '2006-9-18', 120600),
    (65, 65, 268, '2005-8-28', 65000),
    (66, 66, 259, '2008-3-20', 67200),
    (67, 67, 352, '2006-1-8', 120000),
    (68, 68, 153, '2004-12-8', 140000),
    (69, 69, 485, '2006-2-10', 128000),
    (70, 70, 444, '2009-2-2', 71500),
    (71, 71, 57, '2006-6-15', 86500),
    (72, 72, 110, '2005-4-22', 151000),
    (73, 73, 41, '2006-7-13', 93800),
    (74, 74, 367, '2007-10-2', 100000),
    (75, 75, 431, '2008-2-19', 77500),
    (76, 76, 384, '2009-2-9', 92500),
    (77, 77, 145, '2005-12-28', 120000),
    (78, 78, 311, '2005-12-21', 122200),
    (79, 79, 248, '2009-1-4', 164000),
    (80, 80, 224, '2006-7-12', 100200),
    (81, 81, 33, '2007-10-7', 80800),
    (82, 82, 99, '2006-12-30', 130000),
    (83, 83, 295, '2005-12-19', 95000),
    (84, 84, 149, '2007-8-28', 104200),
    (85, 85, 355, '2006-10-30', 111800),
    (86, 86, 454, '2006-3-17', 139800),
    (87, 87, 8, '2005-7-11', 115000),
    (88, 88, 55, '2005-12-25', 90000),
    (89, 89, 248, '2008-5-3', 72500),
    (90, 90, 275, '2008-1-28', 65100),
    (91, 91, 1, '2005-10-9', 98200),
    (92, 92, 453, '2007-8-20', 62400),
    (93, 93, 217, '2006-9-25', 109800),
    (94, 94, 258, '2005-2-25', 113000),
    (95, 95, 394, '2006-5-21', 61800),
    (96, 96, 464, '2005-10-13', 102400),
    (97, 97, 288, '2005-6-8', 107000),
    (98, 98, 415, '2006-12-7', 99400),
    (99, 99, 266, '2006-7-18', 192000),
    (100, 100, 197, '2005-7-10', 82000),
    (101, 101, 49, '2008-6-30', 115000),
    (102, 102, 463, '2005-1-18', 115800),
    (103, 103, 4, '2005-10-9', 130000),
    (104, 104, 148, '2007-5-10', 102000),
    (105, 105, 354, '2005-4-9', 61000),
    (106, 106, 37, '2006-12-26', 96000),
    (107, 107, 114, '2005-9-29', 63500),
    (108, 108, 401, '2005-2-10', 78000),
    (109, 109, 249, '2009-10-5', 80900),
    (110, 110, 8, '2005-1-6', 105000),
    (111, 111, 390, '2005-12-17', 102400),
    (112, 112, 143, '2005-8-29', 64100),
    (113, 113, 441, '2009-5-9', 92800),
    (114, 114, 472, '2007-6-2', 90000),
    (115, 115, 354, '2008-5-12', 110000),
    (116, 116, 482, '2005-8-24', 115800),
    (117, 117, 477, '2007-7-7', 138000),
    (118, 118, 191, '2005-6-26', 116600),
    (119, 119, 175, '2006-5-23', 133500),
    (120, 120, 329, '2005-7-4', 102500),
    (121, 121, 246, '2005-12-28', 75000),
    (122, 122, 354, '2006-1-16', 153000),
    (123, 123, 439, '2005-10-19', 107000),
    (124, 124, 406, '2005-6-28', 88800),
    (125, 125, 304, '2005-1-17', 109800),
    (126, 126, 127, '2005-8-23', 74000),
    (127, 127, 341, '2007-1-7', 106800),
    (128, 128, 252, '2005-5-8', 95500),
    (129, 129, 449, '2005-9-16', 61500),
    (130, 130, 486, '2005-12-21', 82500),
    (131, 131, 174, '2005-1-13', 97700),
    (132, 132, 171, '2005-2-28', 106000),
    (133, 133, 115, '2006-6-22', 105000),
    (134, 134, 294, '2007-9-1', 62000),
    (135, 135, 350, '2006-9-28', 104400),
    (136, 136, 213, '2005-5-21', 148500),
    (137, 137, 217, '2005-10-12', 105500),
    (138, 138, 423, '2007-12-31', 94000),
    (139, 139, 300, '2005-3-8', 136000),
    (140, 140, 17, '2005-12-1', 93000),
    (141, 141, 75, '2006-7-14', 55000),
    (142, 142, 200, '2007-9-2', 110500),
    (143, 143, 395, '2007-10-12', 76000),
    (144, 144, 307, '2008-9-24', 156500),
